INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1,'Alice da Silva','86739605','78057358035','F','1997-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (954,'Bernardo Monteiro','28299972','99069211868','M','1972-2-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (955,'Bernardo Andrade','45558242','27745807595','M','1985-12-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (956,'Bernardo Leite','17568867','67753386253','M','1986-8-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (957,'Bernardo Correa','6323620','8134362788','M','1979-2-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (958,'Bernardo Nogueira','42990751','68112102544','M','1975-6-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (959,'Bernardo Garcia','48525885','33780191923','M','1984-8-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (960,'Bernardo de Freitas','63293874','93976643395','M','2001-1-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (961,'Bernardo Henrique','95364812','16505954757','M','1961-11-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (962,'Bernardo Tavares','66486160','37313757419','M','1972-10-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (963,'Bernardo Coelho','43723049','59495618578','M','1963-2-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (964,'Bernardo Pires','79147932','30765703860','M','1983-1-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (965,'Bernardo de Paula','18891146','23133102301','M','1975-6-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (966,'Bernardo Correia','15377881','1009706078','M','1996-6-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (967,'Bernardo Miranda','20783217','23596990532','M','1977-4-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (968,'Bernardo de Jesus','77166859','86202819263','M','1984-6-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (969,'Bernardo Duarte','99989606','39287732153','M','2002-5-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (970,'Bernardo Freitas','85815501','39836249253','M','1990-8-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (971,'Bernardo Barros','44869392','59018314720','M','1999-11-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (972,'Bernardo de Andrade','80428800','48012245073','M','1999-7-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (973,'Bernardo Campos','55193778','41398317045','M','1992-3-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (974,'Bernardo Sántos','31976108','62047057029','M','1982-5-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (975,'Bernardo de Melo','41664309','43286771560','M','1967-3-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (976,'Bernardo da Cruz','74922104','89333891989','M','1983-9-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (977,'Bernardo Reis','54982136','54179216877','M','1965-1-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (978,'Bernardo Guimaraes','30041321','6626035239','M','1962-1-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (979,'Bernardo Moraes','72951164','45175900261','M','1963-1-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (980,'Bernardo do Carmo','98376626','3582519126','M','1983-8-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (981,'Bernardo dos Reis','63617565','16981758581','M','1992-11-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (982,'Bernardo Viana','44362936','25172990314','M','1963-6-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (983,'Bernardo de Castro','3193885','94150046828','M','1960-2-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (984,'Bernardo Silveira','92302326','93782123886','M','1982-2-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (985,'Bernardo Moura','61333648','59104504388','M','2000-11-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (986,'Bernardo Brito','33195267','83837692870','M','1991-5-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (987,'Bernardo Neves','17756283','27942248903','M','1985-8-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (988,'Bernardo Carneiro','47236847','15865628252','M','1971-6-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (989,'Bernardo Melo','25527336','84548089121','M','1980-10-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (990,'Bernardo Medeiros','51920417','32356901368','M','1967-1-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (991,'Bernardo Cordeiro','98837329','68970277379','M','1981-1-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (992,'Bernardo Conceição','64537827','79982639145','M','1970-10-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (993,'Bernardo Farias','86361017','79261481690','M','1966-11-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (994,'Bernardo Dantas','53369263','50783770108','M','1980-6-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (995,'Bernardo Cavalcante','45216807','90583461748','M','1984-3-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (996,'Bernardo da Rocha','64256285','18713014132','M','2004-10-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (997,'Bernardo de Assis','26369707','18702346502','M','2001-7-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (998,'Bernardo Braga','67002357','21622121201','M','1981-2-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (999,'Bernardo Cruz','58723268','93597657289','M','1984-1-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1000,'Bernardo Siqueira','67698852','44500547597','M','2001-7-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1001,'Manuela da Silva','90625253','21662563879','F','1982-9-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1002,'Manuela dos Santos','98358110','16843940693','F','1971-2-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1003,'Manuela Pereira','37546845','93396256260','F','1969-2-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1004,'Manuela Alves','65144082','9830557063','F','1968-4-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1005,'Manuela Ferreira','12077596','98382766734','F','1968-10-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1006,'Manuela de Oliveira','18202205','24073760162','F','1989-2-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1007,'Manuela Silva','164170','5962374241','F','1965-8-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1008,'Manuela Rodrigues','34112076','76097017512','F','1992-3-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1009,'Manuela de Souza','18278106','48908415958','F','1990-10-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1010,'Manuela Gomes','2991992','66528174776','F','1976-1-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1011,'Manuela Santos','58871116','86056318996','F','2003-4-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1012,'Manuela Oliveira','24563709','77512549828','F','1974-9-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1013,'Manuela Ribeiro','18023000','3439372594','F','1991-8-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1014,'Manuela Martins','40042156','38105251817','F','1967-6-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1015,'Manuela Gonçalves','51725635','78939610545','F','1968-5-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1016,'Manuela Soares','16609381','91813069142','F','1962-9-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1017,'Manuela Barbosa','59526016','41444048710','F','1973-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1018,'Manuela Lopes','67457193','14077013157','F','1995-5-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1019,'Manuela Vieira','27436792','81583304017','F','1977-7-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1020,'Manuela Souza','59815012','3719018556','F','1976-5-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1021,'Manuela Fernandes','84173339','35540275806','F','2001-8-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1022,'Manuela Lima','43259609','92454767959','F','1991-6-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1023,'Manuela Costa','64452172','51028963825','F','1991-6-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1024,'Manuela Batista','81126520','16842477977','F','1990-9-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1025,'Manuela Dias','86022557','35795569022','F','1989-6-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1026,'Manuela Moreira','30356666','98407780072','F','1997-1-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1027,'Manuela de Lima','71924170','46896873512','F','1986-1-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1028,'Manuela de Sousa','84843820','32854410049','F','1983-5-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1029,'Manuela Nunes','81120721','25524807852','F','2002-3-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1030,'Manuela da Costa','32374757','77041759337','F','1999-5-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1031,'Manuela de Almeida','73676204','59266563194','F','1961-6-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1032,'Manuela Mendes','54020526','48400585695','F','1964-7-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1033,'Manuela Carvalho','44565874','90075126702','F','2001-3-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1034,'Manuela Araujo','56284514','84243308204','F','1963-5-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1035,'Manuela Cardoso','52177880','39666885591','F','1990-7-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1036,'Manuela Teixeira','18286471','24219926670','F','1980-5-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1037,'Manuela Marques','89501871','58871181913','F','1983-3-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1038,'Manuela do Nascimento','74373376','61404511002','F','1987-11-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1039,'Manuela Almeida','1714457','83640772278','F','1985-12-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1040,'Manuela Ramos','90370526','29172273778','F','1966-10-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1041,'Manuela Machado','10782130','7937084519','F','1971-1-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1042,'Manuela Rocha','83078988','41722904325','F','1978-2-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1043,'Manuela Nascimento','33901319','84990714788','F','1979-3-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1044,'Manuela de Araujo','78996412','65660375112','F','1984-2-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1045,'Manuela da Conceiçao','82813758','38192070305','F','1974-7-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1046,'Manuela Bezerra','64452446','83597773512','F','1980-11-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1047,'Manuela Sousa','74588961','30257353252','F','1984-10-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1048,'Manuela Borges','98416256','43299751512','F','1975-4-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1049,'Manuela Santana','55746430','18617547759','F','1988-4-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1050,'Manuela de Carvalho','41636018','39920046734','F','1966-10-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1051,'Manuela Aparecido','71619021','83352004803','F','1970-9-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1052,'Manuela Pinto','78149644','20292295741','F','1976-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1053,'Manuela Pinheiro','48461067','44869180773','F','2002-6-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1054,'Manuela Monteiro','84841526','80495998968','F','1978-2-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1055,'Manuela Andrade','91983963','83157332807','F','1966-12-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1056,'Manuela Leite','45894750','30333987691','F','1979-9-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1057,'Manuela Correa','19530399','22440165298','F','1996-3-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1058,'Manuela Nogueira','2884479','99152396475','F','1983-12-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1059,'Manuela Garcia','31278814','2717470326','F','1963-2-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1060,'Manuela de Freitas','8862080','23098613541','F','2001-7-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1061,'Manuela Henrique','19947783','68559822409','F','1996-1-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1062,'Manuela Tavares','32644671','53518552331','F','1963-7-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1063,'Manuela Coelho','56776627','90087208305','F','1964-4-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1064,'Manuela Pires','10915921','13801446436','F','1978-7-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1065,'Manuela de Paula','13922822','7957194422','F','1971-6-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1066,'Manuela Correia','34124472','50339144753','F','1998-3-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1067,'Manuela Miranda','83866775','87721332108','F','2002-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1068,'Manuela de Jesus','88911588','5888692641','F','1960-9-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1069,'Manuela Duarte','82432800','31435931101','F','2000-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1070,'Manuela Freitas','18703453','66140882498','F','1978-9-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1071,'Manuela Barros','53979743','79733192518','F','1996-8-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1072,'Manuela de Andrade','60349192','17731703465','F','2000-5-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1073,'Manuela Campos','45907479','81320597140','F','1960-7-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1074,'Manuela Sántos','7341721','52483440868','F','1979-3-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1075,'Manuela de Melo','52146869','72596572338','F','1967-1-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1076,'Manuela da Cruz','25065858','73021731866','F','1975-1-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1077,'Manuela Reis','98045614','23061679898','F','1979-1-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1078,'Manuela Guimaraes','96521223','4692404059','F','1994-9-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1079,'Manuela Moraes','91617589','64023694489','F','1974-11-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1080,'Manuela do Carmo','61965695','37734516227','F','1997-7-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1081,'Manuela dos Reis','85261752','15513096996','F','1973-2-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1082,'Manuela Viana','32156448','2331333297','F','1971-10-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1083,'Manuela de Castro','69321107','66092530445','F','1972-5-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1084,'Manuela Silveira','54651857','93548863209','F','1960-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1085,'Manuela Moura','9852875','14190735523','F','1964-7-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1086,'Manuela Brito','59412660','37965521178','F','1977-2-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1087,'Manuela Neves','49387920','23205665037','F','1969-8-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1088,'Manuela Carneiro','15538974','73348617097','F','1989-6-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1089,'Manuela Melo','17089927','31906546498','F','1986-3-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1090,'Manuela Medeiros','44925522','34679138140','F','1980-7-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1091,'Manuela Cordeiro','32658936','38658848978','F','1966-4-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1092,'Manuela Conceição','11830261','59213458742','F','1973-6-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1093,'Manuela Farias','34272205','17166517960','F','1984-9-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1094,'Manuela Dantas','33448839','43273914318','F','2003-4-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1095,'Manuela Cavalcante','16507637','13975861601','F','2000-2-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1096,'Manuela da Rocha','13413952','103571031','F','1972-11-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1097,'Manuela de Assis','27893386','43710825084','F','1984-4-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1098,'Manuela Braga','93316621','45964100741','F','1989-11-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1099,'Manuela Cruz','24557446','38163212299','F','1971-8-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1100,'Manuela Siqueira','36574615','83180689303','F','1971-3-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1101,'Gabriel da Silva','95656594','65771204420','M','1967-4-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1102,'Gabriel dos Santos','58067253','74020025269','M','1981-7-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1103,'Gabriel Pereira','64708649','77357039366','M','1986-9-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1104,'Gabriel Alves','66785023','59166464492','M','1976-3-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1105,'Gabriel Ferreira','44994223','4383360754','M','1966-7-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1106,'Gabriel de Oliveira','33417114','36980523036','M','1968-11-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1107,'Gabriel Silva','80404672','16014795578','M','1992-4-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1108,'Gabriel Rodrigues','85774422','44575638258','M','2000-7-27');
